sample_id,split
Asia-5870,train
Asia-2098,train
Asia-654,train
Asia-3521,train
Asia-4558,train
Asia-2684,train
Europe-301,train
Africa-280,train
Asia-7247,train
Asia-9982,train
Americas-133,train
Asia-565,train
Asia-9700,train
Europe-271,train
Asia-8260,train
Asia-4250,train
Asia-3260,train
Asia-10273,train
Asia-9082,train
Africa-576,train
Asia-3334,train
Asia-7694,train
Asia-8175,train
Asia-7538,train
Asia-6672,train
Asia-3482,train
Africa-562,train
Asia-10410,train
Americas-1121,train
Europe-94,train
Asia-9000,train
Asia-4415,train
Asia-1913,train
Asia-8688,train
Americas-323,train
Asia-184,train
Europe-615,train
Asia-9300,train
Asia-5878,train
Asia-9667,train
Asia-2929,train
Asia-1084,train
Asia-5730,train
Oceania-244,train
Asia-1771,train
Asia-9900,train
Oceania-186,train
Europe-276,train
Asia-2209,train
Asia-7331,train
Asia-3476,train
Asia-9634,train
Asia-1064,train
Americas-481,train
Asia-9562,train
Asia-778,train
Asia-3850,train
Asia-8726,train
Americas-811,train
Asia-4246,train
Asia-9671,train
Asia-3957,train
Africa-99,train
Asia-2224,train
Asia-813,train
Asia-1247,train
Asia-6333,train
Asia-3725,train
Asia-6576,train
Asia-1431,train
Asia-1980,train
Asia-991,train
Europe-510,train
Asia-10352,train
Asia-3174,train
Asia-10451,train
Asia-9149,train
Asia-2731,train
Asia-4628,train
Europe-115,train
Asia-7472,train
Asia-9908,train
Africa-130,train
Asia-385,train
Asia-9426,train
Asia-8621,train
Asia-9293,train
Asia-267,train
Asia-8861,train
Asia-5839,train
Asia-9654,train
Asia-6395,train
Asia-6433,train
Asia-9269,train
Asia-5365,train
Asia-4313,train
Asia-8057,train
Asia-1223,train
Asia-7258,train
Asia-209,train
Asia-645,train
Asia-3663,train
Asia-9598,train
Asia-7058,train
Asia-348,train
Asia-3535,train
Asia-3739,train
Asia-3817,train
Asia-8331,train
Asia-402,train
Asia-4055,train
Asia-7851,train
Asia-8934,train
Asia-9075,train
Americas-429,train
Asia-10018,train
Asia-801,train
Oceania-135,train
Oceania-124,train
Asia-10020,train
Asia-573,train
Asia-6748,train
Asia-9048,train
Asia-9781,train
Asia-459,train
Americas-764,train
Europe-365,train
Asia-4256,train
Asia-9346,train
Asia-2917,train
Asia-3820,train
Asia-2365,train
Asia-73,train
Asia-6093,train
Asia-4998,train
Asia-1653,train
Americas-348,train
Asia-6942,train
Asia-9390,train
Asia-3774,train
Asia-2275,train
Asia-9758,train
Asia-764,train
Asia-794,train
Asia-1098,train
Asia-5981,train
Asia-2173,train
Asia-2749,train
Asia-1034,train
Americas-1035,train
Asia-8874,train
Asia-8068,train
Asia-3451,train
Asia-1727,train
Africa-243,train
Asia-576,train
Asia-10751,train
Asia-9418,train
Oceania-162,train
Asia-6069,train
Asia-3357,train
Asia-761,train
Asia-1823,train
Asia-6871,train
Asia-8640,train
Asia-2263,train
Asia-1807,train
Asia-770,train
Asia-1016,train
Asia-1013,train
Americas-282,train
Asia-4597,train
Asia-4892,train
Europe-380,train
Europe-186,train
Oceania-231,train
Americas-455,train
Asia-6353,train
Asia-5141,train
Asia-1132,train
Asia-3441,train
Americas-1158,train
Europe-180,train
Asia-8266,train
Asia-2491,train
Asia-9129,train
Asia-5118,train
Europe-124,train
Asia-8464,train
Asia-4016,train
Asia-10642,train
Asia-7968,train
Africa-454,train
Oceania-167,train
Europe-221,train
Asia-5772,train
Asia-9011,train
Asia-2721,train
Asia-9291,train
Asia-5934,train
Asia-7391,train
Asia-6992,train
Europe-419,train
Europe-570,train
Asia-6670,train
Asia-9912,train
Americas-795,train
Africa-338,train
Asia-8999,train
Europe-411,train
Asia-5395,train
Asia-1932,train
Asia-10582,train
Asia-79,train
Asia-3500,train
Asia-8359,train
Asia-10165,train
Asia-4170,train
Asia-3206,train
Asia-7073,train
Americas-426,train
Asia-7149,train
Asia-2690,train
Asia-4697,train
Asia-7139,train
Asia-8600,train
Asia-10136,train
Asia-4204,train
Asia-755,train
Asia-325,train
Asia-948,train
Asia-9370,train
Asia-3226,train
Asia-6075,train
Europe-107,train
Americas-698,train
Asia-7320,train
Asia-2357,train
Asia-1507,train
Asia-6921,train
Europe-430,train
Americas-1009,train
Asia-8823,train
Asia-2913,train
Asia-10663,train
Asia-9593,train
Asia-6996,train
Asia-131,train
Africa-410,train
Asia-8000,train
Asia-7046,train
Asia-6285,train
Americas-4,train
Asia-5105,train
Asia-7952,train
Asia-140,train
Asia-599,train
Asia-3804,train
Asia-4480,train
Asia-8984,train
Africa-121,train
Asia-6851,train
Asia-2724,train
Asia-725,train
Asia-9713,train
Asia-277,train
Asia-2554,train
Asia-6909,train
Asia-4509,train
Asia-10152,train
Asia-7738,train
Africa-453,train
Oceania-228,train
Asia-7471,train
Asia-8190,train
Asia-2490,train
Asia-1793,train
Asia-10531,train
Asia-3943,train
Asia-2642,train
Americas-190,train
Asia-328,train
Asia-557,train
Asia-8252,train
Asia-7794,train
Americas-464,train
Asia-9703,train
Asia-8032,train
Asia-7151,train
Asia-815,train
Asia-1903,train
Asia-6534,train
Asia-10439,train
Europe-461,train
Asia-9135,train
Americas-216,train
Asia-7539,train
Asia-5172,train
Asia-6525,train
Asia-3654,train
Americas-386,train
Americas-383,train
Asia-2826,train
Africa-597,train
Asia-9289,train
Asia-7163,train
Asia-5461,train
Americas-197,train
Africa-266,train
Asia-4648,train
Asia-9295,train
Asia-4755,train
Asia-8397,train
Asia-5989,train
Asia-2951,train
Americas-51,train
Asia-3490,train
Asia-2092,train
Asia-3704,train
Asia-3605,train
Asia-8191,train
Asia-8478,train
Asia-1198,train
Americas-485,train
Asia-7304,train
Asia-55,train
Asia-5387,train
Asia-542,train
Asia-6082,train
Asia-5774,train
Africa-493,train
Asia-4277,train
Asia-9279,train
Asia-5504,train
Asia-9862,train
Africa-456,train
Asia-9267,train
Asia-7553,train
Asia-10449,train
Asia-4987,train
Asia-3187,train
Asia-1539,train
Asia-5100,train
Asia-3475,train
Asia-122,train
Asia-6725,train
Asia-4510,train
Asia-7010,train
Europe-324,train
Asia-3795,train
Asia-7807,train
Asia-5944,train
Asia-433,train
Asia-647,train
Asia-1622,train
Asia-1736,train
Asia-9866,train
Asia-1688,train
Asia-1947,train
Asia-5641,train
Asia-3585,train
Asia-3054,train
Asia-3141,train
Asia-4267,train
Asia-6063,train
Asia-8578,train
Europe-618,train
Asia-3090,train
Asia-7180,train
Asia-10788,train
Europe-424,train
Asia-7655,train
Asia-3580,train
Asia-7462,train
Europe-224,train
Asia-7044,train
Asia-286,train
Asia-5996,train
Asia-7604,train
Asia-5759,train
Asia-1437,train
Asia-9287,train
Asia-4174,train
Asia-6316,train
Asia-386,train
Asia-19,train
Asia-6431,train
Asia-2307,train
Asia-8933,train
Asia-7623,train
Asia-5848,train
Asia-2785,train
Asia-9829,train
Asia-3237,train
Africa-367,train
Asia-8931,train
Asia-6968,train
Asia-10102,train
Asia-2634,train
Asia-9497,train
Asia-3968,train
Asia-4749,train
Asia-570,train
Asia-3452,train
Asia-9359,train
Europe-569,train
Oceania-175,train
Americas-277,train
Asia-9999,train
Asia-10467,train
Asia-3802,train
Asia-7313,train
Asia-10059,train
Asia-2265,train
Europe-43,train
Asia-7737,train
Asia-9097,train
Europe-139,train
Asia-9684,train
Asia-10574,train
Americas-352,train
Asia-616,train
Asia-798,train
Asia-2888,train
Asia-219,train
Asia-9841,train
Asia-6745,train
Americas-794,train
Asia-3986,train
Americas-998,train
Oceania-225,train
Asia-10573,train
Asia-10205,train
Africa-458,train
Americas-357,train
Americas-143,train
Asia-2748,train
Asia-5469,train
Asia-4641,train
Asia-10261,train
Asia-5248,train
Asia-10558,train
Asia-9137,train
Asia-7162,train
Asia-5449,train
Americas-605,train
Asia-6200,train
Americas-1014,train
Asia-9766,train
Americas-967,train
Europe-544,train
Asia-4431,train
Asia-3716,train
Asia-6455,train
Asia-8197,train
Americas-13,train
Asia-10600,train
Asia-3350,train
Africa-189,train
Asia-1519,train
Asia-8044,train
Asia-3764,train
Europe-383,train
Asia-673,train
Asia-4718,train
Asia-6800,train
Asia-8749,train
Asia-6310,train
Asia-6838,train
Asia-1827,train
Europe-486,train
Asia-6134,train
Asia-3244,train
Americas-943,train
Asia-2204,train
Asia-9079,train
Asia-9126,train
Asia-10750,train
Asia-1995,train
Asia-4911,train
Asia-2973,train
Asia-6137,train
Asia-7722,train
Asia-7570,train
Asia-3158,train
Asia-6411,train
Asia-10260,train
Africa-362,train
Asia-5607,train
Asia-832,train
Europe-592,train
Americas-626,train
Asia-5133,train
Asia-4482,train
Asia-8653,train
Asia-7403,train
Africa-481,train
Asia-10283,train
Asia-6847,train
Asia-1329,train
Asia-2498,train
Asia-8942,train
Oceania-208,train
Asia-6856,train
Asia-3497,train
Asia-7829,train
Asia-2405,train
Europe-407,train
Asia-875,train
Asia-6427,train
Europe-144,train
Europe-174,train
Asia-8402,train
Asia-3393,train
Asia-8910,train
Asia-5299,train
Asia-5157,train
Asia-5613,train
Asia-2788,train
Asia-5852,train
Asia-6610,train
Asia-6579,train
Americas-1011,train
Asia-4045,train
Asia-8223,train
Asia-10306,train
Asia-1415,train
Asia-5748,train
Asia-7243,train
Asia-2464,train
Europe-513,train
Asia-3548,train
Asia-773,train
Asia-7902,train
Americas-569,train
Africa-370,train
Asia-2030,train
Americas-168,train
Americas-420,train
Asia-6043,train
Africa-614,train
Asia-644,train
Asia-3753,train
Asia-5286,train
Asia-9302,train
Asia-5584,train
Americas-949,train
Asia-5574,train
Asia-4360,train
Oceania-178,train
Africa-34,train
Africa-163,train
Asia-3958,train
Asia-2903,train
Asia-2705,train
Asia-2038,train
Asia-5861,train
Asia-3377,train
Americas-15,train
Asia-9214,train
Asia-5559,train
Asia-2876,train
Asia-4858,train
Asia-3432,train
Asia-4920,train
Asia-821,train
Asia-4058,train
Asia-5616,train
Oceania-152,train
Europe-287,train
Americas-735,train
Asia-4612,train
Asia-220,train
Asia-642,train
Asia-10685,train
Europe-99,train
Europe-458,train
Asia-5624,train
Asia-3595,train
Asia-5808,train
Asia-1130,train
Asia-1219,train
Americas-953,train
Americas-94,train
Asia-3217,train
Asia-3305,train
Africa-380,train
Asia-8887,train
Asia-1183,train
Asia-9827,train
Asia-4614,train
Asia-6279,train
Asia-3093,train
Asia-5373,train
Asia-8142,train
Europe-37,train
Americas-631,train
Asia-3122,train
Asia-5722,train
Asia-1721,train
Oceania-58,train
Asia-939,train
Asia-2397,train
Asia-5914,train
Asia-8744,train
Asia-8048,train
Asia-2701,train
Asia-5238,train
Asia-4470,train
Americas-1151,train
Asia-4947,train
Asia-1037,train
Americas-940,train
Americas-565,train
Asia-9804,train
Asia-7262,train
Asia-8758,train
Asia-2591,train
Asia-6556,train
Asia-877,train
Asia-9053,train
Americas-256,train
Asia-1347,train
Asia-3110,train
Asia-1265,train
Asia-9088,train
Asia-2408,train
Americas-531,train
Asia-10820,train
Asia-2845,train
Europe-471,train
Asia-244,train
Asia-9603,train
Asia-6749,train
Asia-5453,train
Americas-556,train
Africa-351,train
Asia-6858,train
Asia-1035,train
Asia-3899,train
Asia-8672,train
Asia-5851,train
Asia-2686,train
Asia-9636,train
Asia-2704,train
Africa-176,train
Asia-8817,train
Asia-9412,train
Europe-455,train
Asia-5409,train
Asia-4654,train
Asia-6703,train
Asia-8165,train
Americas-306,train
Asia-6883,train
Asia-3963,train
Asia-7669,train
Asia-7408,train
Asia-8611,train
Asia-9153,train
Asia-8903,train
Asia-4166,train
Asia-2824,train
Asia-505,train
Asia-4223,train
Asia-2695,train
Asia-9253,train
Asia-2978,train
Europe-432,train
Asia-5531,train
Asia-5872,train
Asia-6172,train
Asia-5242,train
Asia-5578,train
Africa-131,train
Asia-5720,train
Asia-852,train
Asia-10200,train
Asia-6897,train
Asia-10678,train
Asia-476,train
Asia-2751,train
Asia-8202,train
Asia-659,train
Asia-9323,train
Asia-3578,train
Asia-3597,train
Asia-9674,train
Asia-9676,train
Asia-8686,train
Africa-531,train
Asia-1128,train
Asia-3442,train
Asia-8967,train
Asia-9801,train
Asia-4296,train
Asia-2334,train
Asia-242,train
Asia-1359,train
Asia-2963,train
Asia-324,train
Asia-3895,train
Asia-4312,train
Asia-1429,train
Asia-3941,train
Asia-392,train
Asia-830,train
Asia-4572,train
Asia-8771,train
Africa-391,train
Asia-3751,train
Asia-378,train
Asia-4235,train
Asia-1904,train
Asia-7317,train
Asia-3904,train
Europe-359,train
Asia-781,train
Asia-7695,train
Asia-9012,train
Asia-85,train
Asia-6553,train
Asia-8394,train
Asia-1540,train
Asia-3139,train
Asia-2539,train
Asia-7982,train
Asia-1444,train
Europe-547,train
Asia-4403,train
Asia-5798,train
Asia-2135,train
Asia-2221,train
Asia-9015,train
Asia-5414,train
Asia-6904,train
Oceania-89,train
Asia-1608,train
Asia-4971,train
Asia-7769,train
Africa-412,train
Asia-2637,train
Asia-2711,train
Asia-10062,train
Asia-9532,train
Europe-546,train
Asia-7887,train
Asia-1461,train
Asia-2836,train
Asia-5857,train
Asia-71,train
Asia-5212,train
Americas-591,train
Africa-95,train
Asia-393,train
Asia-2867,train
Asia-8941,train
Asia-3714,train
Asia-5569,train
Asia-3675,train
Asia-5582,train
Asia-2166,train
Europe-114,train
Asia-9697,train
Americas-163,train
Americas-1145,train
Asia-3227,train
Americas-876,train
Americas-512,train
Asia-2697,train
Asia-7181,train
Asia-8518,train
Asia-4523,train
Asia-5631,train
Americas-545,train
Asia-5812,train
Asia-2259,train
Europe-286,train
Asia-148,train
Asia-4568,train
Africa-106,train
Americas-1089,train
Asia-3677,train
Asia-2068,train
Asia-3113,train
Americas-503,train
Asia-8483,train
Americas-225,train
Asia-6415,train
Africa-116,train
Asia-5334,train
Asia-7070,train
Asia-6372,train
Asia-7676,train
Africa-484,train
Americas-979,train
Asia-562,train
Asia-893,train
Asia-6284,train
Asia-575,train
Asia-5508,train
Asia-7551,train
Asia-6669,train
Americas-885,train
Asia-1797,train
Asia-6125,train
Asia-7580,train
Asia-9368,train
Americas-1064,train
Asia-4071,train
Asia-1171,train
Asia-5482,train
Asia-9946,train
Asia-584,train
Asia-3396,train
Asia-5661,train
Oceania-251,train
Asia-9062,train
Asia-3348,train
Asia-10068,train
Asia-5527,train
Americas-492,train
Asia-7182,train
Asia-2675,train
Asia-3136,train
Asia-1900,train
Asia-6499,train
Africa-20,train
Asia-7359,train
Americas-546,train
Americas-20,train
Asia-9599,train
Oceania-105,train
Asia-7780,train
Asia-9659,train
Asia-5062,train
Americas-54,train
Asia-5308,train
Asia-6121,train
Africa-212,train
Americas-69,train
Asia-9237,train
Asia-2003,train
Asia-1383,train
Asia-10728,train
Asia-10376,train
Asia-7996,train
Asia-6317,train
Asia-3133,train
Asia-9871,train
Asia-3877,train
Asia-512,train
Asia-3214,train
Asia-10146,train
Asia-3383,train
Asia-65,train
Asia-6382,train
Asia-1991,train
Asia-5417,train
Asia-2576,train
Asia-3864,train
Asia-8312,train
Americas-260,train
Asia-8097,train
Asia-6545,train
Asia-3008,train
Asia-4332,train
Asia-5393,train
Asia-5388,train
Asia-7748,train
Asia-128,train
Asia-10485,train
Asia-9095,train
Asia-1317,train
Asia-10022,train
Asia-906,train
Americas-289,train
Asia-3785,train
Asia-2687,train
Asia-457,train
Asia-9268,train
Asia-8562,train
Asia-438,train
Asia-7660,train
Asia-4515,train
Asia-4017,train
Asia-10496,train
Asia-6157,train
Asia-4714,train
Asia-3643,train
Asia-7428,train
Asia-1280,train
Asia-10321,train
Asia-3691,train
Asia-3649,train
Asia-958,train
Oceania-213,train
Europe-541,train
Asia-5487,train
Americas-2,train
Asia-4505,train
Asia-3025,train
Asia-4578,train
Asia-4090,train
Asia-6255,train
Asia-9568,train
Asia-538,train
Asia-8220,train
Asia-8111,train
Americas-369,train
Asia-4347,train
Europe-59,train
Africa-195,train
Asia-6574,train
Africa-607,train
Asia-9867,train
Asia-8683,train
Asia-2694,train
Asia-8046,train
Asia-5784,train
Asia-2569,train
Americas-1174,train
Africa-234,train
Asia-6519,train
Asia-8424,train
Asia-5171,train
Asia-6213,train
Asia-1458,train
Asia-6193,train
Asia-200,train
Asia-7128,train
Asia-5673,train
Asia-4507,train
Asia-4266,train
Asia-7516,train
Asia-9197,train
Asia-4736,train
Oceania-156,train
Asia-1843,train
Asia-388,train
Asia-6717,train
Asia-7145,train
Asia-2767,train
Asia-8131,train
Asia-3809,train
Africa-622,train
Asia-9039,train
Asia-1662,train
Asia-5122,train
Europe-310,train
Asia-702,train
Asia-8946,train
Asia-5644,train
Americas-604,train
Asia-1287,train
Asia-3178,train
Asia-8374,train
Asia-4171,train
Oceania-138,train
Asia-1520,train
Asia-3287,train
Asia-1636,train
Asia-7648,train
Asia-9633,train
Europe-235,train
Asia-8854,train
Asia-2079,train
Europe-561,train
Asia-1257,train
Asia-7230,train
Asia-6506,train
Asia-9341,train
Asia-7419,train
Asia-930,train
Asia-4493,train
Asia-4299,train
Asia-2035,train
Europe-353,train
Americas-840,train
Americas-342,train
Asia-7511,train
Europe-579,train
Asia-5542,train
Europe-113,train
Asia-67,train
Asia-2556,train
Asia-7411,train
Asia-3537,train
Asia-339,train
Americas-483,train
Americas-144,train
Americas-596,train
Asia-9234,train
Asia-937,train
Americas-90,train
Asia-8356,train
Africa-329,train
Asia-10561,train
Asia-2055,train
Asia-43,train
Asia-5232,train
Asia-900,train
Asia-4896,train
Asia-8907,train
Americas-247,train
Asia-7095,train
Asia-8476,train
Asia-31,train
Asia-7514,train
Asia-9544,train
Americas-1028,train
Europe-480,train
Asia-6759,train
Asia-530,train
Asia-5473,train
Asia-4910,train
Asia-727,train
Asia-850,train
Asia-9326,train
Asia-5490,train
Asia-1061,train
Asia-7092,train
Asia-10384,train
Asia-485,train
Asia-1682,train
Asia-3165,train
Africa-406,train
Asia-1228,train
Asia-10483,train
Europe-363,train
Asia-4110,train
Europe-368,train
Asia-1746,train
Asia-2806,train
Asia-8137,train
Asia-1800,train
Asia-4459,train
Asia-3894,train
Asia-3832,train
Americas-825,train
Asia-9592,train
Asia-9180,train
Asia-556,train
Asia-10553,train
Asia-6274,train
Asia-10724,train
Asia-4592,train
Asia-1017,train
Asia-4127,train
Europe-13,train
Asia-10776,train
Oceania-57,train
Asia-5680,train
Asia-9110,train
Asia-2340,train
Asia-395,train
Asia-6473,train
Asia-7636,train
Europe-138,train
Asia-3627,train
Asia-7199,train
Asia-1026,train
Asia-4804,train
Asia-3619,train
Asia-1115,train
Asia-5567,train
Asia-9903,train
Europe-557,train
Europe-103,train
Asia-10408,train
Asia-8458,train
Asia-7127,train
Asia-504,train
Asia-1601,train
Asia-6084,train
Asia-10375,train
Asia-8590,train
Asia-4374,train
Europe-233,train
Asia-6379,train
Americas-973,train
Asia-9658,train
Oceania-174,train
Asia-10801,train
Asia-934,train
Asia-4115,train
Asia-8832,train
Asia-3009,train
Africa-300,train
Asia-8906,train
Asia-2018,train
Asia-4713,train
Asia-2505,train
Asia-5922,train
Asia-6032,train
Asia-8127,train
Asia-6786,train
Oceania-18,train
Asia-926,train
Asia-179,train
Asia-792,train
Asia-8470,train
Asia-7366,train
Europe-402,train
Asia-4446,train
Asia-8396,train
Asia-6565,train
Oceania-108,train
Asia-7402,train
Asia-1893,train
Asia-2659,train
Asia-10391,train
Asia-5448,train
Asia-1538,train
Americas-897,train
Asia-3037,train
Asia-5810,train
Asia-6422,train
Americas-788,train
Africa-29,train
Asia-9131,train
Asia-10770,train
Asia-3341,train
Asia-2510,train
Europe-351,train
Americas-34,train
Asia-6764,train
Asia-5924,train
Asia-5401,train
Asia-8134,train
Africa-263,train
Asia-8073,train
Asia-3811,train
Oceania-62,train
Asia-5298,train
Asia-6594,train
Asia-2017,train
Asia-9678,train
Asia-4815,train
Asia-5164,train
Asia-6714,train
Africa-47,train
Asia-6623,train
Asia-9985,train
Asia-4331,train
Asia-5113,train
Americas-1140,train
Asia-7883,train
Americas-936,train
Asia-10231,train
Asia-7918,train
Asia-5948,train
Asia-2282,train
Asia-3917,train
Asia-1603,train
Asia-5530,train
Europe-554,train
Africa-109,train
